Through the use of a scatter chart, compare the concentrations of TOP2A and HSP90AA1 in the sample
Plot SMOX against CD248 using a scattergraph
Graph SNX5 against TDRD10 using a scatterplot
Plot MTMR8 against MMP21 using a scatterplot
Graph EID2 against FAM90A26 using a scattergraph
Chart NEIL2 against KIF2B using a scattergraph
Chart COL4A2 against RGS10 using a scattergraph
Chart TAS2R50 against TIGD7 using a scattergraph
Graph PATJ against TMEM257 using a scatterplot
Graph CTSE against CCNI using a scattergraph
Plot IL9 against FRCL1 using a scattergraph
Graph PARP8 against NPHS2 using a scatterplot
Chart ZCCHC12 against TEX47 using a scatter chart
Graph PRR5L against NLN using a scatter chart
Graph RASA4 against CCND1 using a scatter
Chart PDE6D against STIM2 using a scatter
Graph ABCC9 against VPS13B using a scatterplot
Plot HARS1 against KLRC1 using a scatter
Graph CRB3 against EPOR using a scatterplot
Chart OR1D4 against OXT using a scatterplot
Chart TNIP2 against P4HB using a scatter
Chart HACD3 against PARN using a scatter chart
Chart ZC3H7B against FZD4 using a scatter chart
Graph NANOGP8 against DPM2 using a scattergraph
Graph HTR5A against DNAH6 using a scatter
Graph ADAM32 against APBA1 using a scatterplot
Plot C18orf21 against FANCE using a scatter chart
Plot ACADSB against ZNF385B using a scatter
Chart SGCA against TMPO using a scattergraph
Graph LSM12 against SPMIP7 using a scatter
Graph MRPL34 against FOSL2 using a scatter chart
Graph ZNF497 against IPCEF1 using a scatter
Graph GIMAP1 against CD1C using a scatterplot
Plot MMGT1 against MAEA using a scatterplot
Chart VWA1 against RLIG1 using a scatter chart
Plot POTEF against THBD using a scattergraph
Chart PAH against PAFAH1B2 using a scattergraph
Graph SH2B1 against EQTN using a scatter chart
Plot UBL5 against RNF11 using a scatterplot
Graph GALNT12 against CFAP206 using a scatter chart
Graph KANSL1 against PTER using a scattergraph
Chart RAB21 against PPP1R35 using a scatter chart
Graph ZNF250 against FBXO36 using a scatter
Chart SLC44A5 against SLAMF7 using a scatter chart
Chart OR4F21 against CNTN2 using a scattergraph
Chart CEACAM3 against SMIM29 using a scatter
Graph WIPI1 against CNTNAP3C using a scatter chart
Plot ANAPC15 against WAS using a scattergraph
Plot LAMB3 against CST1 using a scattergraph
Plot BLTP3A against CORO1B using a scatter
Plot SPANXA1 against PRAMEF15 using a scatterplot
Graph NEIL3 against ZNF347 using a scattergraph
Plot PDZD9 against TRAIP using a scattergraph
Graph DDX60 against MTHFD2L using a scattergraph
Graph GRK2 against RIMKLA using a scattergraph
Plot OR51T1 against LYPD4 using a scatter chart
Plot GON7 against CXorf35 using a scattergraph
Graph MUC16 against SCIMP using a scatterplot
Plot SPSB4 against GGA3 using a scatterplot
Chart DPYSL4 against ID3 using a scatter chart
Plot TBC1D3 against C7orf33 using a scatter chart
Plot TCF21 against C18orf54 using a scatter chart
Plot MS4A10 against TUBE1 using a scatter
Graph SMUG1 against EIF4B using a scattergraph
Graph KAT14 against MMP17 using a scattergraph
Chart OR5AR1 against CSNK1D using a scatter
Graph SSU72L1 against DCDC2 using a scattergraph
Chart EIF2A against TEX13A using a scatterplot
Chart CCDC8 against CD2BP2 using a scatterplot
Chart KLRG1 against FBXL18 using a scatter
Plot AP2S1 against IREB2 using a scatter
Plot ZNF852 against PRR15 using a scatter
Plot ZCWPW1 against MAX using a scattergraph
Graph GPR156 against SPECC1L using a scatter
Chart SCAF8 against ENOX1 using a scatter
Graph SULT2A1 against VPS4B using a scatter
Plot KCNK10 against IGK using a scatter
Graph MAGEA4 against ATIC using a scatterplot
Graph PPP2R5E against DZIP1 using a scattergraph
Graph COL4A1 against CALU using a scatterplot
Graph OXLD1 against LONP2 using a scatterplot
Chart CENPV against MADCAM1 using a scatterplot
Chart GNAT2 against STOML3 using a scattergraph
Plot RHOBTB1 against PTPA using a scatterplot
Plot MMRN2 against SERPINB4 using a scattergraph
Graph ZNF532 against AK2 using a scatter chart
Chart ZNF140 against PRAC1 using a scatter chart
Plot IGSF22 against CD300LF using a scatter
Graph HOXD12 against DRD2 using a scatter chart
Graph EFCAB5 against KCNK5 using a scatterplot
Plot KMT2B against PKD1 using a scatterplot
Graph NIPAL1 against VAC14 using a scatter chart
Plot DDX46 against CAMSAP2 using a scatterplot
Chart AFAP1L2 against TOR1AIP2 using a scatterplot
Graph FCGR2B against NEU2 using a scatter chart
Graph AICDA against TYMS using a scattergraph
Plot ZNG1C against RFX1 using a scatter
Plot LDLRAD3 against BTBD17 using a scatterplot
Graph GOLGA7 against UROS using a scatterplot
Chart SETD6 against TBXAS1 using a scatterplot
Plot TRAPPC5 against UBE2NL using a scatter chart
Chart OR5K2 against HR using a scatter chart
Graph PGM5 against ZBTB8OS using a scatterplot
Chart ZNF503 against SPIRE1 using a scatter chart
Plot APCDD1 against WNK3 using a scatter
Chart GUCA2A against KCNN4 using a scatterplot
Chart RILPL2 against FADS1 using a scattergraph
Plot ELOA against SETDB2 using a scatterplot
Chart DNAJC15 against SYNPO using a scatter
Graph CDH1 against GAGE12J using a scattergraph
Chart PPRC1 against SOCS6 using a scatter chart
Graph SOCS7 against DDX52 using a scatter
Chart MRPL18 against NUMA1 using a scattergraph
Chart ANKRD2 against ELOVL2 using a scatter
Plot CXADR against IL11RA using a scatterplot
Chart ICAM5 against ANKDD1B using a scattergraph
Graph CEP135 against HIPK2 using a scatter
Chart LRCH4 against HACD3 using a scattergraph
Plot SLC6A19 against SCARF2 using a scattergraph
Chart RNF103 against FAF2 using a scattergraph
Plot C21orf79 against ANKRD13B using a scatterplot
Plot BRAF against TGFB3 using a scatter chart
Graph EXOC1L against TM4SF4 using a scatterplot
Plot SOWAHC against ABHD8 using a scatter
Graph CDKN1C against HERC5 using a scatter
Plot ZNF414 against NIPSNAP3B using a scatter chart
Graph CRLF1 against SULT4A1 using a scatter
Graph FHL3 against AFAP1L1 using a scatterplot
Chart RIMS4 against CXCL17 using a scatter chart
Graph FAS against MICU1 using a scatter
Graph GZMK against LRATD2 using a scattergraph
Graph CYP2S1 against GALNTL5 using a scattergraph
Plot GDPD2 against PKMYT1 using a scatter chart
Chart TLX2 against IKZF1 using a scattergraph
Plot C10orf64 against FAM90A5 using a scatterplot
Graph ARNT2 against GFI1B using a scatter
Graph RPS6KC1 against ZIK1 using a scattergraph
Chart SNX9 against OR13C2 using a scatter chart
Plot ALDH18A1 against PPFIA3 using a scattergraph
Chart SPAG8 against PPIAL4B using a scatterplot
Plot ZNF292 against TAF1A using a scatterplot
Chart DMTN against TIMM17A using a scatter chart
Plot SMOC2 against TAF11L14 using a scattergraph
Plot ISM2 against TMEM170A using a scatterplot
Plot SERTAD4 against HMOX2 using a scatter
Plot CTLA4 against LENG9 using a scatter chart
Plot YIPF5 against MYBPH using a scatter
Graph CPLX3 against CCDC42 using a scatterplot
Chart NEUROD6 against SLF2 using a scatter chart
Graph PUSL1 against HUWE1 using a scatterplot
Graph ITIH2 against KLK11 using a scatterplot
Graph KRIT1 against EVX2 using a scatter
Graph FRRS1 against MYF5 using a scatter chart
Chart UNC5B against FGFR2 using a scatterplot
Chart SLC35C1 against EXOSC5 using a scatter
Chart CRTAC1 against RPAP2 using a scatter chart
Plot H2BC21 against HEATR5A using a scatterplot
Plot PABPC1L against DENND4B using a scatterplot
Chart SLC39A6 against SPDYE11 using a scatterplot
Chart CDC6 against SLC17A1 using a scatterplot
Graph ZNF409 against FAM153A using a scatter chart
Chart ISCA2 against COMMD6 using a scatter chart
Plot AMBRA1 against OLFML1 using a scatterplot
Graph GNPNAT1 against C1orf174 using a scatter chart
Plot COLEC12 against GPR108 using a scatterplot
Graph XAGE1B against PFKM using a scattergraph
Plot REEP1 against COASY using a scattergraph
Plot LILRB1 against HSPBP1 using a scatter
Plot PIGB against FCER2 using a scatter chart
Plot PLPPR4 against SBK2 using a scatterplot
Plot ODF2L against OR13C5 using a scatter chart
Graph DEFB119 against OOSP2 using a scatterplot
Plot ANKRD46 against ZNF567 using a scatter chart
Graph APPBP2 against OR52B4 using a scattergraph
Chart BST2 against RASGRF2 using a scatter
Chart HILPDA against NACC1 using a scatter
Graph SBSPON against APOA2 using a scattergraph
Plot NEU4 against SERP2 using a scattergraph
Graph CTSF against H2AC12 using a scatter chart
Graph C20orf66 against THBD using a scatterplot
Chart NT5DC3 against COL18A1 using a scatter chart
Graph LLCFC1 against FPR2 using a scatterplot
Graph NPTX1 against STIP1 using a scatter
Plot IGFBP7 against FKBP1C using a scatter chart
Plot DEFA4 against KRTAP20-2 using a scatter chart
Plot IQCG against CNTN3 using a scattergraph
Plot ARRDC3 against YIF1A using a scatterplot
Plot C15orf49 against COPS2 using a scatter chart
Graph HNF4G against SAMD8 using a scatterplot
Graph KIF21B against H3C14 using a scattergraph
Plot DEFB1 against LHFPL3 using a scatter
Plot WNT2 against TRAPPC5 using a scattergraph
Graph CASR against CRPPA using a scatter
Chart STAT5A against OMG using a scatterplot
Chart ANXA1 against MRGPRG using a scatterplot
Chart PRDM11 against ZACN using a scatter
Plot SPDYE2 against TMEM205 using a scatterplot
Plot RNF186 against OSBPL7 using a scatter chart
Chart COX18 against KIF18A using a scatterplot
Chart TAS2R44 against CCP110 using a scattergraph
Chart REEP5 against LEP using a scatterplot
Chart PLEKHA2 against RPP25 using a scatter
Plot KAT8 against NME2 using a scattergraph
Graph LRPPRC against RNF113B using a scatterplot
Plot ZNF530 against CRISP2 using a scattergraph
Graph FUT4 against CLCNKB using a scatterplot
Graph EIF1 against OR7G3 using a scatter chart
Chart SH3BP4 against STYXL1 using a scattergraph
Graph PEA15 against SUN2 using a scatter chart
Plot INTS2 against NOC2L using a scatter
Chart SLC25A35 against RELB using a scattergraph
Graph TPST1 against CACNA1A using a scattergraph
Graph ADCY1 against TOGARAM2 using a scatterplot
Chart FUT5 against TP53TG5 using a scattergraph
Plot TMEM52B against RASL11A using a scattergraph
Chart C13orf42 against CD5L using a scattergraph
Graph B3GALT9 against TOP1MT using a scatter
Chart WDR90 against BICD1 using a scattergraph
Graph NDRG2 against FMNL3 using a scatterplot
Graph FGD3 against C2orf31 using a scatterplot
Plot UBR7 against OR2A7 using a scatter
Chart MRPS5 against GRK6 using a scatterplot
Plot TGIF1 against DNAAF6 using a scatter
Plot NPRL2 against KIAA0586 using a scatter chart
Chart SERINC3 against AKR1A1 using a scatter chart
Plot CD33 against CLDN20 using a scatter
Chart PIGK against NR2C2 using a scatter
Plot C1S against LPL using a scattergraph
Graph RPS15 against GJE1 using a scatterplot
Chart CRYGC against METTL17 using a scatter chart
Chart HSPB3 against C1QTNF2 using a scatter
Graph INTU against CCDC191 using a scatter chart
Graph TPT1 against OR13C2 using a scatter chart
Chart MOSPD1 against ACTRT2 using a scattergraph
Chart INSM1 against CYP2S1 using a scattergraph
Chart FAH against COLQ using a scattergraph
Plot OR6K2 against HECTD3 using a scattergraph
Graph RANBP17 against DCUN1D4 using a scattergraph
Graph CTSW against MAN2A2 using a scatterplot
Graph SLC10A3 against FTHL17 using a scattergraph
Graph ROPN1 against MMP19 using a scatterplot
